"game_id","names","min_players","max_players","avg_time","min_time","max_time","year","geek_rating","num_votes","age","mechanic","owned","category1","category2","category3","category4","category5","category6","category7","category8","category9","category10","category11","category12","designer"
215311,"Downforce",2,6,40,20,40,2017,6.70822,1799,10,"Auction/Bidding, Betting/Wagering, Hand Management, Variable Player Powers",2824,"Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rob Daviau, Justin D. Jacobson, Wolfgang Kramer"
37362,"Robot Master",1,4,15,15,15,2008,5.64129,226,8,"Hand Management, Tile Placement",322,"Card Game"," Industry / Manufacturing"," Math"," Number"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
41875,"Trader",2,4,15,15,15,2009,5.69391,236,10,"Card Drafting, Hand Management, Partnerships",318,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus Palesch, Horst-Rainer Rösner"
1823,"1829",3,9,360,360,360,1974,5.73331,210,12,"Commodity Speculation, Route/Network Building, Stock Holding",364,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Francis Tresham"
73313,"Elements",2,2,20,10,20,2010,5.84254,350,8,"Hand Management",496,"Bluffing"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"team SAIEN"
219215,"Werewords",4,10,10,10,10,2017,6.39276,1063,8,"Variable Player Powers, Voting",2039,"Deduction"," Party Game"," Real-time"," Word Game",NA,NA,NA,NA,NA,NA,NA,NA,"Ted Alspach"
4583,"Pinochle",2,4,45,45,45,1904,6.03339,824,10,"Auction/Bidding, Trick-taking",921,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
170825,"Bad Medicine",3,8,30,30,30,2015,5.65035,154,16,"Partnerships, Storytelling, Voting",419,"Card Game"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gil Hova"
164812,"Roll For It! Deluxe Edition",2,8,30,30,30,2014,6.09805,1340,8,"Dice Rolling, Press Your Luck",3124,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chris Leder"
23107,"Drakon (third edition)",2,6,40,40,40,2006,6.18277,2585,10,"Grid Movement, Modular Board, Route/Network Building, Tile Placement, Variable Player Powers",2829,"Fantasy"," Maze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tom Jolly"
431,"Alhambra: The Card Game",3,6,45,45,45,1992,5.89076,772,10,"Area Control / Area Influence, Card Drafting, Hand Management, Set Collection",2047,"Arabian"," Card Game"," City Building"," Economic"," Humor"," Medieval",NA,NA,NA,NA,NA,NA,"Dirk Henn"
872,"M",2,6,30,30,30,2000,5.81359,590,10,"Tile Placement",670,"Abstract Strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martin Schlegel"
4368,"In their Quiet Fields II",2,2,240,240,240,1995,5.69975,161,12,"Hex-and-Counter",642,"American Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Essig"
115293,"Fortress America",2,4,150,150,150,2012,6.00437,730,0,"Area Movement, Dice Rolling",2117,"Science Fiction"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Gray"
123576,"Sheepland",2,4,30,30,30,2012,5.91426,752,8,"Action Point Allowance System, Area Movement, Dice Rolling, Point to Point Movement, Stock Holding",937,"Abstract Strategy"," Animals"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simone Luciani, Daniele Tascini"
3154,"Nautilus",2,4,120,120,120,2002,5.96163,1281,12,"Set Collection, Tile Placement",2333,"City Building"," Economic"," Exploration"," Nautical"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,"Brigitte Ditt, Wolfgang Ditt"
492,"Aladdin's Dragons",3,5,90,60,90,2000,6.5184,2951,10,"Auction/Bidding, Set Collection, Worker Placement",3628,"Arabian"," Bluffing"," Fantasy"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,"Richard Breese"
200280,"Dragon Brew",2,4,120,60,120,2017,5.67001,121,13,"Card Drafting, Variable Player Powers",268,"Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel A. George (I)"
194553,"Dairyman",2,4,30,25,30,2016,5.74204,322,8,"Dice Rolling, Press Your Luck",684,"Dice"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chih-Fan Chen"
1591,"Ploy",2,4,60,60,60,1970,5.64336,328,10,"Grid Movement",1041,"Abstract Strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frank Thibault"
185196,"Rising 5: Runes of Asteros",1,5,25,15,25,2017,5.89096,446,12,"Action Point Allowance System, Co-operative Play, Dice Rolling, Variable Player Powers",974,"Adventure"," Deduction"," Electronic"," Puzzle"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,"Gary Kim, Evan Song"
78733,"Key Market",2,4,90,90,90,2010,6.22065,636,12,"Area Control / Area Influence, Area Movement, Hand Management, Modular Board, Tile Placement, Trading, Worker Placement",684,"Economic"," Farming"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Brain"
176596,"The Great Battles of Alexander: Macedonian Art of War",1,4,240,0,240,2014,5.71336,93,0,"Chit-Pull System, Dice Rolling, Hex-and-Counter",410,"Ancient"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard H. Berg, Mark Herman"
3076,"Puerto Rico",2,5,150,90,150,2002,7.94839,52849,12,"Variable Phase Order",61011,"City Building"," Economic"," Farming",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andreas Seyfarth"
143157,"SOS Titanic",1,5,30,30,30,2013,6.1212,1243,8,"Co-operative Play",1925,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bruno Cathala, Ludovic Maublanc"
213670,"Munchkin X-Men",3,4,120,60,120,2017,5.66345,139,10,"Card Drafting, Dice Rolling, Take That, Variable Player Powers",602,"Card Game"," Comic Book / Strip"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew Wolf"
143986,"CV",2,4,60,60,60,2013,6.48869,4618,10,"Card Drafting, Dice Rolling, Hand Management, Press Your Luck, Set Collection, Simulation",6283,"Card Game"," Dice"," Humor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Filip Miłuński"
230498,"Deckscape: The Fate of London",1,6,60,60,60,2017,5.74307,389,12,"Co-operative Play",955,"Card Game"," Puzzle"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martino Chiacchiera, Silvano Sorrentino"
160567,"BANG!: The Walking Dead",4,7,30,30,30,2014,5.73284,368,13,"Hand Management, Partnerships, Player Elimination, Variable Player Powers",1194,"Bluffing"," Card Game"," Deduction"," Fighting"," Zombies",NA,NA,NA,NA,NA,NA,NA,"none"
1568,"Space Crusade",2,4,120,120,120,1990,6.38911,2281,10,"Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",3725,"Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stephen Baker"
158991,"Hannin Wa Odoru",3,8,10,10,10,2013,5.72699,329,8,"Hand Management, Take That",517,"Bluffing"," Deduction"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pesu Nabeno"
31745,"Utopia",2,5,60,60,60,2007,5.8525,834,12,"Area Control / Area Influence, Area Movement",1481,"City Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arnaud Urbon, Ludovic Vialla"
218208,"Ticket to Ride: First Journey (Europe)",2,4,30,15,30,2017,5.75227,228,6,"Hand Management, Route/Network Building, Set Collection",614,"Children's Game"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alan R. Moon"
177197,"Ekö",2,4,60,30,60,2015,5.98223,536,8,"Grid Movement, Modular Board",947,"Abstract Strategy"," Fantasy"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Henri Kermarrec"
3563,"The Lord of the Rings: The Fellowship of the Ring",2,2,90,90,90,2001,5.72925,356,12,"Campaign / Battle Card Driven, Modular Board",687,"Fantasy"," Miniatures"," Movies / TV / Radio theme"," Novel-based"," Wargame",NA,NA,NA,NA,NA,NA,NA,"Rick Priestley"
2613,"Intruder",1,2,30,30,30,1980,5.66723,224,10,"Co-operative Play, Hex-and-Counter, Roll / Spin and Move, Secret Unit Deployment, Simultaneous Action Selection",633,"Horror"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B. Dennis Sustare"
42052,"Vinhos",2,4,135,60,135,2010,7.05221,3918,12,"Area Control / Area Influence, Worker Placement",4238,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vital Lacerda"
9829,"Runebound (First Edition)",2,6,120,120,120,2004,5.82509,1483,12,"Dice Rolling",1589,"Adventure"," Exploration"," Fantasy"," Fighting"," Medieval",NA,NA,NA,NA,NA,NA,NA,"Darrell Hardy, Martin Wallace"
176980,"Helionox: The Last Sunset",1,4,60,30,60,2015,5.7284,224,13,"Deck / Pool Building, Hand Management, Route/Network Building, Variable Player Powers, Worker Placement",543,"Card Game"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Taran Lewis Kratz"
11582,"Schnapsen",2,2,20,20,20,1715,5.67691,174,8,"Memory, Trick-taking",164,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
3339,"Diceland: Deep White Sea",2,5,20,20,20,2002,5.68788,277,10,"Dice Rolling, Variable Player Powers",538,"Action / Dexterity"," Collectible Components"," Dice"," Fantasy"," Fighting"," Science Fiction",NA,NA,NA,NA,NA,NA,"James Ernest, Toivo Rovainen"
230315,"The Sanctuary: Endangered Species",2,4,60,30,60,2017,5.70061,166,10,"Worker Placement",222,"Animals"," Environmental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Przemek Wojtkowiak"
181524,"Masmorra: Dungeons of Arcadia",1,5,45,20,45,2017,6.44562,1687,13,"Co-operative Play, Dice Rolling, Modular Board, Take That, Variable Player Powers",4383,"Adventure"," Dice"," Fantasy"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Daniel Alves, Patrick Matheus, Eurico Cunha Neto"
11,"Bohnanza",2,7,45,45,45,1997,6.96375,31382,13,"Hand Management, Set Collection, Trading",44753,"Card Game"," Farming"," Negotiation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Uwe Rosenberg"
26055,"Twilight Imperium (Second Edition)",2,6,240,240,240,2000,5.91702,488,12,"Dice Rolling, Hex-and-Counter, Modular Board, Tile Placement, Trading, Variable Phase Order, Variable Player Powers, Voting",804,"Civilization"," Negotiation"," Political"," Science Fiction"," Space Exploration"," Wargame",NA,NA,NA,NA,NA,NA,"Christian T. Petersen"
218310,"Trickster: Champions of Time",2,6,30,25,30,2017,5.66438,203,14,"Pattern Building, Take That, Trick-taking",599,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel Solis"
172308,"Broom Service",2,5,75,30,75,2015,6.92865,5090,10,"Pick-up and Deliver, Press Your Luck, Simultaneous Action Selection",8570,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andreas Pelikan, Alexander Pfister"
142085,"Promised Land: 1250-587 BC",2,6,150,150,150,2013,5.71524,199,12,"Area Control / Area Influence, Partnerships",439,"Ancient"," Economic"," Fighting"," Religious",NA,NA,NA,NA,NA,NA,NA,NA,"Gary Dicken, Steve Kendall, Phil Kendall"
10707,"Hacker: Deluxe Edition",2,6,60,60,60,2001,5.65238,306,10,"none",771,"Card Game"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Jackson (I)"
173486,"Dune: The Dice Game",3,8,120,30,120,2015,5.74239,240,8,"Area Control / Area Influence, Area Movement, Dice Rolling, Partnerships, Variable Player Powers",454,"Bluffing"," Dice"," Fighting"," Negotiation"," Novel-based"," Print & Play"," Science Fiction",NA,NA,NA,NA,NA,"Heiko Günther"
175293,"Trambahn",2,2,45,30,45,2015,6.33176,1365,8,"Card Drafting",2502,"Card Game"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Helmut Ohley"
146021,"Eldritch Horror",1,8,240,120,240,2013,7.68286,20599,14,"Co-operative Play, Dice Rolling, Point to Point Movement, Variable Player Powers",30839,"Adventure"," Fantasy"," Fighting"," Horror"," Novel-based",NA,NA,NA,NA,NA,NA,NA,"Corey Konieczka, Nikki Valens"
197269,"Guns & Steel: Renaissance",2,4,70,40,70,2016,5.67601,132,12,"Deck / Pool Building, Hand Management, Take That",437,"Card Game"," Civilization",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jesse Li"
4200,"Black Wednesday: The Battle of Krasni Bor, 10-11 Feb 1943,",2,2,240,240,240,1995,5.67741,143,12,"Dice Rolling, Hex-and-Counter, Simulation",640,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Essig, Dave Friedrichs"
204728,"BattleCON: Trials of Indines",2,2,45,10,45,2016,5.76362,114,8,"Area Control / Area Influence, Hand Management, Simultaneous Action Selection, Variable Player Powers",520,"Bluffing"," Card Game"," Deduction"," Fighting"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"D. Brad Talton, Jr."
799,"The Hills Rise Wild!",2,4,180,180,180,2000,5.64892,252,12,"Variable Player Powers",560,"Adventure"," Fighting"," Horror"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,"Jesper Myrfors, John Tynes"
128011,"Extra! Extra!",2,6,150,60,150,2015,5.67306,184,12,"Auction/Bidding, Set Collection, Tile Placement, Worker Placement",509,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andrew Bond"
31291,"España 1936",2,2,180,180,180,2007,6.10581,622,14,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Simulation",1026,"Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antonio Catalán"
125618,"Libertalia",2,6,45,45,45,2012,7.04925,10263,14,"Hand Management, Set Collection, Simultaneous Action Selection, Variable Phase Order",12216,"Card Game"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paolo Mori"
93287,"Final Fantasy Trading Card Game",2,2,30,15,30,2011,5.65533,116,12,"Hand Management, Variable Player Powers",281,"Card Game"," Collectible Components"," Fantasy"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,"Mr. Kageyama"
135779,"A Fake Artist Goes to New York",5,10,20,20,20,2012,6.51876,1819,8,"Line Drawing, Role Playing",2851,"Bluffing"," Deduction"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun Sasaki"
7805,"Fearsome Floors",2,7,60,60,60,2003,6.4739,6604,10,"Grid Movement, Modular Board",6751,"Horror"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Friedemann Friese"
66589,"Navegador",2,5,90,60,90,2010,7.28503,6793,12,"Area Movement",6555,"Economic"," Exploration"," Nautical"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,"Mac Gerdts"
66587,"GOSU",2,4,45,45,45,2010,6.21146,2375,10,"Hand Management, Partnerships",2735,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kim Satô"
154875,"Silent Victory: U.S. Submarines in the Pacific, 1941-45",1,2,120,120,120,2016,6.04375,386,12,"Dice Rolling, Press Your Luck, Simulation",1210,"Nautical"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gregory M. Smith"
179071,"The Great Dinosaur Rush",2,5,60,60,60,2016,5.9755,446,10,"Set Collection, Stock Holding",920,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scott Almes"
125153,"The Gallerist",1,4,150,60,150,2015,7.57857,5470,13,"Commodity Speculation, Set Collection, Worker Placement",7996,"Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vital Lacerda"
23053,"Guatemala Café",2,4,45,45,45,2007,5.79211,729,10,"Area Enclosure, Commodity Speculation, Hand Management, Route/Network Building",1107,"Farming"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inka Brand, Markus Brand"
28705,"Pizza Box Baseball",2,6,30,30,30,2008,5.64571,246,10,"Simulation, Simultaneous Action Selection",454,"Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erik Smith, Scott Smith (I)"
128271,"Ginkgopolis",1,5,45,45,45,2012,7.02366,4111,13,"Area Control / Area Influence, Card Drafting, Simultaneous Action Selection, Tile Placement",3820,"City Building"," Environmental"," Science Fiction"," Territory Building",NA,NA,NA,NA,NA,NA,NA,NA,"Xavier Georges"
35248,"Batavia",3,5,60,45,60,2008,5.92588,1047,10,"Auction/Bidding, Set Collection, Stock Holding",1771,"Economic"," Nautical"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dan Glimne, Grzegorz Rejchtman"
207830,"5-Minute Dungeon",2,5,30,5,30,2017,6.62821,2158,8,"Co-operative Play, Hand Management, Variable Player Powers",4079,"Card Game"," Fantasy"," Fighting"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Connor Reid"
226519,"Exit: Das Spiel – Das Haus der Rätsel",1,4,90,45,90,2017,5.65671,133,10,"Co-operative Play",322,"Deduction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inka Brand, Markus Brand"
136245,"Ka-Boom",2,5,30,30,30,2013,5.66463,275,6,"Pattern Building",473,"Action / Dexterity"," Children's Game"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roberto Fraga, Florence Fraga"
29285,"Case Blue",1,2,22500,0,22500,2007,5.95493,270,12,"Dice Rolling, Hex-and-Counter, Simulation",654,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Essig"
183572,"Dungeons & Dragons Dice Masters: Faerûn Under Siege",2,2,60,60,60,2016,5.97505,317,14,"Deck / Pool Building, Dice Rolling, Variable Player Powers",913,"Collectible Components"," Dice"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,"Mike Elliott, Eric M. Lang"
25554,"Notre Dame",2,5,75,45,75,2007,7.19432,10698,10,"Area Control / Area Influence, Card Drafting, Point to Point Movement",10520,"Economic"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Feld"
19995,"Canal Mania",2,5,90,90,90,2006,6.23454,1192,12,"Card Drafting, Pick-up and Deliver, Route/Network Building, Tile Placement",1296,"Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Kendall, Phil Kendall"
192185,"Matryoshka",3,5,20,20,20,2016,5.76937,316,8,"Hand Management, Set Collection, Trading",629,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sérgio Halaban"
147614,"Crazy Time",4,7,30,30,30,2013,5.75308,241,12,"Memory, Pattern Recognition",402,"Action / Dexterity"," Card Game"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alex Putfin"
3003,"Crash Tackle Rugby Board Game",2,2,180,180,180,2001,5.72288,151,12,"Action Point Allowance System, Dice Rolling, Hex-and-Counter",259,"Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marco Fuini"
490,"Warangel",2,6,60,60,60,2000,5.67864,242,12,"Hex-and-Counter",310,"Fantasy"," Mythology"," Print & Play"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Angelo Porazzi"
174402,"Tide of Iron: Next Wave",2,4,240,60,240,2014,5.75065,118,14,"Action Point Allowance System, Area Control / Area Influence, Dice Rolling, Grid Movement, Hand Management, Hex-and-Counter, Modular Board, Simulation, Time Track",455,"Fighting"," Miniatures"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,"John Goodenough, Corey Konieczka, Christian T. Petersen"
8139,"The Lord of the Rings: Combat Hex Tradeable Miniatures Game",2,2,60,60,60,2003,5.64241,278,13,"Action Point Allowance System",621,"Collectible Components"," Fantasy"," Miniatures"," Movies / TV / Radio theme"," Novel-based",NA,NA,NA,NA,NA,NA,NA,"David Freeman, Ryan Miller"
20079,"Pacific Typhoon",3,7,120,120,120,2008,5.95774,744,10,"Card Drafting, Dice Rolling, Hand Management, Partnerships, Trick-taking",1181,"Card Game"," Nautical"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,"John Coussis, Ben Knight"
82168,"Escape from the Aliens in Outer Space",2,8,45,30,45,2010,6.46543,2445,13,"Area Movement, Paper-and-Pencil, Partnerships, Secret Unit Deployment",4377,"Horror"," Party Game"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mario Porpora, Pietro Righi Riva, Luca Francesco Rossi, Nicolò Tedeschi"
6431,"Air & Armor",2,2,120,120,120,1986,5.69629,127,12,"Action Point Allowance System, Hex-and-Counter, Simulation",437,"Modern Warfare"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bruce S. Maxwell"
22143,"EastFront II",2,2,240,240,240,2006,6.28254,524,12,"Action Point Allowance System, Secret Unit Deployment, Simulation",995,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Craig Besinque, Tom Dalgliesh"
123570,"Strike",2,5,15,15,15,2012,6.14175,1206,8,"Dice Rolling, Press Your Luck",1591,"Action / Dexterity"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dieter Nüßle"
151275,"Ophir",2,4,60,45,60,2015,5.72651,236,10,"Dice Rolling, Modular Board, Pick-up and Deliver, Set Collection, Variable Player Powers",495,"Economic"," Nautical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jason D. Kingsley, Charles C. Wright"
150926,"Roll Through the Ages: The Iron Age",1,4,60,40,60,2014,6.03148,875,10,"Dice Rolling, Press Your Luck",1787,"Ancient"," City Building"," Civilization"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,"Thomas Lehmann"
148228,"Splendor",2,4,30,30,30,2014,7.39608,38661,10,"Card Drafting, Set Collection",52382,"Card Game"," Economic"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marc André"
22378,"Red Storm over the Reich",2,2,480,480,480,2007,5.64591,102,12,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Simulation, Variable Player Powers",405,"Dice"," Fighting"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,"Ted Raicer"
50750,"Belfort",2,5,120,120,120,2011,6.97681,5281,12,"Area Control / Area Influence, Card Drafting, Hand Management, Worker Placement",6121,"City Building"," Economic"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jay Cormier, Sen-Foong Lim"
131241,"Oilfield",2,5,60,60,60,2016,5.67417,174,12,"Area Control / Area Influence, Auction/Bidding, Simultaneous Action Selection, Worker Placement",222,"Economic"," Industry / Manufacturing"," Negotiation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paco Yanez"
6817,"Schafkopf",4,4,30,30,30,1780,5.82195,233,7,"Auction/Bidding, Partnerships, Trick-taking",287,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
24410,"Treasures & Traps",2,6,10,10,10,2006,5.67302,454,10,"Set Collection",944,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Aaron Kreader"
256,"Mississippi Queen",3,5,45,45,45,1997,6.15285,3442,10,"Grid Movement, Modular Board, Pick-up and Deliver",4928,"Nautical"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Werner Hodel"
123885,"Pick-a-Dog",1,5,15,15,15,2012,5.82599,1014,8,"Pattern Recognition",1953,"Action / Dexterity"," Animals"," Card Game"," Children's Game"," Party Game"," Puzzle"," Real-time",NA,NA,NA,NA,NA,"Torsten Landsvogt"
63395,"Chocolatl",3,5,45,45,45,2010,5.69543,321,8,"Auction/Bidding, Hand Management, Simultaneous Action Selection",537,"Ancient"," Bluffing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Günter Burkhardt"
10206,"Make 'n' Break",2,4,30,30,30,2004,5.7705,901,8,"Pattern Building",1617,"Action / Dexterity"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jack Lawson, Andrew Lawson"
7092,"Battles for the Ardennes",2,4,90,90,90,1978,5.80456,242,12,"Dice Rolling, Hex-and-Counter",697,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Danny S. Parker"
26156,"Ausgerechnet Uppsala",2,6,20,20,20,2006,5.69954,260,10,"Card Drafting",359,"Bluffing"," Educational"," Trivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bernhard Lach, Uwe Rapp"
217423,"Cosmic Run: Rapid Fire",1,2,30,20,30,2017,5.65259,120,8,"Dice Rolling, Paper-and-Pencil, Take That",402,"Dice"," Racing"," Space Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Finn"
29308,"Beowulf: The Movie Board Game",2,4,30,30,30,2007,5.96285,1416,10,"Hand Management, Tile Placement",2554,"Abstract Strategy"," Fantasy"," Medieval"," Movies / TV / Radio theme",NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia, Jeff Tidball"
168917,"Smash Up: Pretty Pretty Smash Up",2,2,45,45,45,2015,6.76978,2469,14,"Area Control / Area Influence, Hand Management, Variable Player Powers",8653,"Animals"," Card Game"," Fantasy"," Humor",NA,NA,NA,NA,NA,NA,NA,NA,"Paul Peterson"
